expert_kind,M,stage,median_ms,mean_ms,min_ms,p95_ms,achieved_tflops,achieved_gbps,compute_util,mem_bw_util,experts_used,rotation_ok
shared,131072,silu_and_mul,9.082368,9.084479,9.053184,9.121792,0.2032,243.8343,0.0017,0.8128,5,True
shared,131072,w2_gemm,27.476992,27.449897,26.266624,28.806145,55.0216,46.8247,0.4547,0.1561,5,True
shared,131072,full_chain,91.928062,91.794043,89.409538,93.676544,49.3574,60.2376,0.4079,0.2008,5,True
shared,262144,w13_gemm,115.411968,115.52383,111.005699,120.038399,52.3976,35.0882,0.433,0.117,2,False
shared,262144,silu_and_mul,19.017216,19.020968,18.975807,19.060736,0.1941,232.904,0.0016,0.7763,2,False
shared,262144,w2_gemm,54.761471,54.861762,52.346882,56.499199,55.215,46.7787,0.4563,0.1559,2,False
shared,262144,full_chain,184.928253,184.873882,183.151611,185.803772,49.0713,59.7013,0.4055,0.199,2,False
shared,524288,w13_gemm,232.385536,232.258541,223.456253,237.160446,52.0455,34.7532,0.4301,0.1158,1,False
shared,524288,silu_and_mul,38.039553,38.040455,37.964802,38.107136,0.1941,232.8726,0.0016,0.7762,1,False
shared,524288,w2_gemm,109.361153,109.550202,107.704323,111.070206,55.2967,46.7424,0.457,0.1558,1,False
shared,524288,full_chain,369.130493,368.952013,364.700684,372.144135,49.1678,59.725,0.4063,0.1991,1,False
