expert_kind,M,stage,median_ms,mean_ms,min_ms,p95_ms,achieved_tflops,achieved_gbps,compute_util,mem_bw_util,experts_used,rotation_ok
shared,4096,silu_and_mul,0.268112,0.268298,0.266688,0.268288,0.2151,258.1235,0.0033,0.8066,26,True
shared,4096,w2_gemm,2.28352,2.196742,1.703872,2.287616,20.6894,22.5004,0.3183,0.0703,26,True
shared,4096,full_chain,6.32216,6.374621,6.312,6.455552,22.4277,32.6739,0.345,0.1021,26,True
shared,8192,w13_gemm,7.837488,7.873115,7.679328,8.286208,24.1121,18.9982,0.371,0.0594,26,True
shared,8192,silu_and_mul,0.528384,0.529002,0.526944,0.529952,0.2183,261.9535,0.0034,0.8186,26,True
shared,8192,w2_gemm,4.549872,4.538589,4.377184,4.552992,20.7675,20.0503,0.3195,0.0627,26,True
shared,8192,full_chain,12.85248,12.819555,12.579872,12.862624,22.0645,29.4524,0.3395,0.092,26,True
shared,16384,w13_gemm,15.794896,15.775039,15.232224,16.773537,23.9291,17.3934,0.3681,0.0544,26,True
shared,16384,silu_and_mul,1.048864,1.049524,1.047328,1.050624,0.2199,263.9275,0.0034,0.8248,26,True
shared,16384,w2_gemm,7.859504,7.926571,7.83968,8.03328,24.0446,21.7467,0.3699,0.068,26,True
shared,16384,full_chain,24.691423,24.58105,24.178753,24.71376,22.9702,29.2599,0.3534,0.0914,26,True
shared,32768,w13_gemm,31.822768,31.872411,31.381504,32.855839,23.7539,16.5411,0.3654,0.0517,14,True
shared,32768,silu_and_mul,2.095104,2.09588,2.089856,2.103104,0.2202,264.2581,0.0034,0.8258,14,True
shared,32768,w2_gemm,16.014224,15.983119,15.681088,16.034208,23.6013,20.6255,0.3631,0.0645,14,True
shared,32768,full_chain,49.461983,49.601663,48.872894,50.228703,22.9334,28.5135,0.3528,0.0891,14,True
shared,65536,w13_gemm,67.181007,67.383322,64.169571,69.310493,22.5038,15.3273,0.3462,0.0479,7,True
shared,65536,silu_and_mul,4.206032,4.203556,4.173792,4.227648,0.2194,263.2639,0.0034,0.8227,7,True
shared,65536,w2_gemm,32.625889,32.858606,31.763391,33.937534,23.1692,19.8943,0.3564,0.0622,7,True
